text,class
"“ narendra modi feels that film called narendra modi not having good quality acting both ironic and exhibit the mediocrity the acting talent outside indian politics” member the film production told the dependent
 ",1.0
should but wont and its indisputable fact now that anyone who challengescondemnsabuses modi bound turn beloved the pseudosecular politicians and brigade lutyen media who will any extent glorify such individuals,1.0
crore jobs lost while modi was busy marketing himself rahul gandhi ,1.0
you are sitting ontario and predicting fantasies rotfl whether like not nobody buying the shit modi selling anymore apart from few backward states the north people are not buying cowcommunal crap wish you luck ,-1.0
modi just fooled women jumla bahut hua nari par war abki baar modi sarkar but hasnt done anything for womens safety years acid still being sold openly ,0.0
his comments disgusting but always wrong agian this probably thats why did friendly interviews with her its modi who has faced more personal abuse directed and led mrs gandhi herself followed her son her party her ilk and left lib journalist,-1.0
modi power lusty but gandhi family very saint people right modi bad but has money pocket but gandhi good because has lot currupt money his pocket right,1.0
modi the kid boosted gang thieves through window his only job and open the door that his gang can come loot bjp doesnt expect come back power they are using the time remaining leach much resources out india they can ,1.0
the larger blame increasing pollution congestion delhi has min modi minister was adamant his decision increasing metro fare which was opposed govt this money making decision has costed delhi metro lost lakh commuters ,1.0
very interesting 2019 election bjp said congressi chor congressi said modi chor matter should decision who chor like babri case,1.0
how can the election commission india enforcing the mcc not the modi code conduct but moral code mute spectator this nonsense the governor shame ,0.0
whats going controversial amendments environmental laws procedures documents reveal modi and javadekars war indias environment via ,1.0
dont underestimate that mlas potential might become indias next prime minister read bjp parrots modi line asks isn’ sonia italy beti sept 2002 ,0.0
"exactly point those who reach positions power are too paranoud about upsetting the applecart
only those with unconditional islamic support base show the raw guts act thats why khanchris also preffers islamic support its not merit based support",-1.0
know why you willpapu his chamchas nothing target modi thats why now they desprate and targeting him for his suitsdont you know bitch chacha nehru coats where dry cleaned london someone talk with facts than papu his chamchas will run from that topic,-1.0
"jawans killed the border
crimes against women all time high
forget jobs even the data jobs doesnt exist
economy lowest has always been
adani getting tax cuts modi selling tshirts
state india 2019 ",-1.0
"
modi govts efforts last years governance reforms have been institutionalise honesty way that every system and institution designed inculcate well inspire honesty
via namo app",0.0
perception makes fool some call “foreign investment” others call “selling our company foreigners” modi calls former baba ramdev calls later both know they are making ppl fool foolish ppl clap for both jai hind ,-1.0
citizens say that corruption has reduced last years ,0.0
modi not north indian fyi,0.0
all started with khan taking jibe india regarding minorities practice home before preach india ,0.0
"
major sources corruption were middlemen between the disbursal govt resources and the end beneficiary modi govt has solved this transfering the benefits directly the bank account beneficiaries thus reaching poorest poor
via namo app",-1.0
you can have your opinions modi one should immune criticism but modi really worked his way the top from lower middle class kid who worked tea stall modi became the the worlds biggest democracy really took along with his rise ,1.0
"country has given years the congress all know what has happened what has not happened for the country
therefore have given years ordinary citizen this country feel should give years ",-1.0
congress itself came jds before the election results were out jds didn’ beg them ’ all election gimik modi was biggest opposition nitish kumar bihar say that ,0.0
modi like that not indians,0.0
society needs modi governor kalyan singh channels bjp karyakarta ⚡tshirts⚡ ,0.0
watch aimims akbaruddin owaisi mocks modis chowkidar campaign ,0.0
indian version pmln the similarities between modi’ party and that are striking,1.0
“during opposition’ time terrorists would fed biryani feed terrorists bullets and bombs” yogi adityanath via ,0.0
finally rahul gandhi brings more credible agenda against bjp but may too late ,1.0
yeah modi acts exactly like unlike mms who was puppet sonia ilks you dont like him and praise imran khan the enemy nation quite understandable,1.0
congress party whose polls show closing lead the election due may said the job report showed national disaster economy has been expanding percent plus annually but uneven growth meant not enough new jobs keep pace ,-1.0
"
from making international headlines for scams and corruption allegations for decade now being known for anticorruption measures and transparent governance this the change modi ensured for india via namo app",0.0
you said sir till now the common men have not been experienced the good governance our country they are not realising that its time consuming exercise for taking less time for that sure they will realised once modi get the second term,1.0
will fight for our own rights need modi govt forever jai bhajpa ,1.0
agree such idiots the biggest curse for modi and bjp hope such dolts removed ,-1.0
report card while the leader the government has fared remarkably well political leader has done quite badly mainly has never stopped being the campaign mode writes srinivasaraghavan read ,1.0
् े ें ाँ ैं ााोी ् the foundation for new india 2022 has already been laid the modi govt with the vision housing health and education for all india realising its aspirations towards prosperous future via namo app,1.0
lost bargarh kalahandi even before election may wrong idea about the ground reality about bjp modi coming kalahandi jeypore 29th march 1st april,-1.0
"
under modi govt there arbitrary discretion only development the auction natural resources coal and spectrum infamous for upa scams was done fair and transparent manner now all rules based and with only development mind",1.0
stop this pitting bjp the largest party the world not like pdp only faltu lalkaro maatthere pan national vision modiji which you fail understand,-1.0
lok sabha elections 2019 live updates nitin gadkari contest from nagpur files nomination india news ,1.0
bjp must stop seeking merit based support must issue based same like islamic support for pseudosecular parties progress development issue only for hindus,0.0
" aapa only contributions made modi govt data manipulation mastery known all till 2014 villages were electrified but you conveniently shown figures 2000 and 2017 context india
kya modi asia bhi credit lenge ",0.0
bogus story kejriwal who doesn’ not know the history the indian politics during emergency also said that indira will not hold elections but election commission did hold elections and indira lost indira can loose who modi ,-1.0
the more such people will bury the truth the more will come out soon must ahead the way truth who afraid those cowards who threaten for exposing there reality keep going teach them reason there doubt that modi will india again,1.0
years congress rule can the corevoting issue when the congress power the bjp opposition right now modi power congress the opposition bjp cant seem get used that how about voting years modis rule,1.0
good morning see why nirav modi escape ,1.0
"kejriwal and can anything under the son hats off the creative dirty tricks
",-1.0
yeah modi mass murderer pakistani terroristsand india will continue the same with jihadis,0.0
cannot understand wat modi has done yrs probably bcoz live dubai not india,1.0
"् े ें ाँ ैं ााोी ्।
ो ि ोी ी ि े। development has become mass movement under modi govt with economic social and political empowerment life one and all has witnessed positive paradigm shift this new india
via namo app",1.0
modis rise incredibly inspirational its reminder and everyone that its possible rise matter where you come from sure imran khan has had his share struggle and hard work but politician hes nothing but puppet leader failing state ,1.0
another meltdown india which will further rejoice when modi will get relect for more years which will show the hard steps took for betterment our economy are for people not for votes ,1.0
there are two reasons for atmosphere hatred created modi rule rss ideology unemployment ,0.0
modi has wiped out the small micro industries india with the demonitisation indian enterprise the small micro industry section,-1.0
bjp struggles find candidates west bengal graffiti shows modi asking cow contest ,-1.0
modis opposition trying defame him they not want succeed indiaabusing mister prime minister worst formbut spite all modi going win,-1.0
